issue_id,issue_type,priority,description_length,num_comments,time_to_resolve_hours,time_in_progress_hours,lines_added,lines_deleted,lines_updated_est,total_files_changed,num_commits
CALCITE-6428,Improvement,Trivial,165,4,3258.3186111111113,,1,1,1,1,1
CALCITE-6427,Bug,Minor,368,4,3261.671388888889,,35,13,13,1,1
CALCITE-6426,Bug,Major,458,6,3274.5163888888887,,41,9,9,2,1
CALCITE-6424,Improvement,Major,211,2,3370.554166666667,,21,7,7,4,1
CALCITE-6423,Improvement,Minor,327,2,3419.6241666666665,,8,2,2,3,1
CALCITE-6422,Bug,Major,3007,7,3445.9030555555555,,71,2,2,4,1
CALCITE-6419,Improvement,Minor,1287,2,3518.4847222222224,,74,1,1,3,1
CALCITE-6417,Improvement,Minor,259,2,3541.3158333333336,,77,36,36,4,1
CALCITE-6416,Improvement,Minor,361,2,3544.6044444444447,,36,49,36,1,1
CALCITE-6415,Improvement,Minor,175,2,3549.7786111111113,,9,1,1,2,1
CALCITE-6414,Bug,Trivial,750,10,3582.135277777778,347.02030333333335,37,0,0,2,1
CALCITE-6413,Bug,Minor,747,8,5603.8983333333335,4436.677805555555,60,6,6,4,1
CALCITE-6408,Improvement,Major,757,2,3839.968888888889,3074.5675172222222,269,114,114,17,1
CALCITE-6401,Improvement,Major,1003,4,3920.447777777778,,173,15,15,2,1
CALCITE-6400,Bug,Major,7808,15,3991.5233333333335,360.4446269444444,16,12,12,2,1
CALCITE-6397,New Feature,Major,112,5,4017.5441666666666,,102,2,2,7,1
CALCITE-6396,New Feature,Minor,124,7,4021.848611111111,47.40946583333333,117,5,5,6,1
CALCITE-6395,Bug,Minor,915,2,4055.6880555555554,,15,20,15,4,1
CALCITE-6392,Sub-task,Minor,776,5,4105.297222222222,319.2628461111111,2376,1974,1974,16,1
CALCITE-6390,Sub-task,Major,5133,11,26.1775,4.006520277777778,8,6,6,2,1
CALCITE-6389,Bug,Minor,1100,2,4150.614166666666,,125,26,26,4,1
CALCITE-6388,Bug,Major,11403,2,4154.777777777777,1794.690029722222,231,85,85,2,1
CALCITE-6387,Bug,Major,442,14,25.298333333333332,,12,12,12,3,1
CALCITE-6385,Bug,Major,2239,4,27.68111111111111,3.248193055555556,7,13,7,2,1
CALCITE-6384,Task,Major,342,2,28.583333333333332,28.581824722222223,28,0,0,2,1
CALCITE-6383,Bug,Minor,1045,5,4247.453611111111,,5,1,1,2,1
CALCITE-6382,Bug,Minor,526,2,4249.153888888889,,34,11,11,3,1
CALCITE-6380,Bug,Minor,232,4,4272.302777777778,,146,47,47,5,1
CALCITE-6377,Bug,Minor,2142,2,4348.335,,3,0,0,2,1
CALCITE-6376,Bug,Major,1360,7,4353.151111111111,,28,0,0,3,1
CALCITE-6374,Bug,Critical,2190,4,4376.956388888889,,36,1,1,2,1
CALCITE-6372,New Feature,Minor,577,8,4421.136944444444,,1864,39,39,47,4
CALCITE-6370,Bug,Major,2056,4,4426.270555555556,379.63590777777773,53,5,5,2,1
CALCITE-6369,Bug,Major,1294,6,4426.365555555555,770.893806388889,70,1,1,2,1
CALCITE-6365,New Feature,Major,778,4,4453.139722222222,,308,39,39,12,1
CALCITE-6361,Bug,Minor,163,7,4558.046666666667,,52,16,16,5,1
CALCITE-6359,Task,Major,0,1,0.6658333333333334,,4,4,4,3,1
CALCITE-6358,Sub-task,Minor,776,8,4564.920833333334,,2801,5,5,13,1
CALCITE-6356,Improvement,Major,308,2,2.388333333333333,,65,101,65,3,1
CALCITE-6355,Bug,Minor,1847,2,113.4075,,64,14,14,2,1
CALCITE-6353,Bug,Minor,1403,3,114.85666666666667,,42,3,3,4,1
CALCITE-6350,Bug,Major,155,5,5156.2091666666665,,203,160,160,25,1
CALCITE-6349,Bug,Minor,1724,3,192.9961111111111,192.7935813888889,33,2,2,4,1
CALCITE-6348,Bug,Minor,887,2,72.32444444444444,72.103835,14,6,6,3,1
CALCITE-6347,Bug,Minor,1026,2,71.31027777777778,71.11406611111111,4,2,2,3,1
CALCITE-6346,Bug,Major,1619,5,4810.175833333334,,21,1,1,2,1
CALCITE-6345,Improvement,Minor,1618,6,450.6408333333333,,17,17,17,3,1
CALCITE-6343,Bug,Minor,477,7,4922.329722222222,,43,8,8,3,1
CALCITE-6340,Bug,Major,1030,4,4946.921666666667,976.16634,230,2,2,3,1
CALCITE-6338,Bug,Major,2107,4,95.43277777777777,90.3553325,57,8,8,3,1
CALCITE-6337,Improvement,Major,1199,2,100.79527777777778,,64,19,19,4,1
CALCITE-6335,Improvement,Minor,76,24,9665.0275,,169,0,0,2,1
CALCITE-6333,Bug,Major,8580,4,606.5375,,79,5,5,3,1
CALCITE-6332,Bug,Minor,748,4,612.7752777777778,184.20676777777777,34,0,0,3,1
CALCITE-6325,Sub-task,Minor,96,2,5252.360277777778,2594.2424863888887,116,25,25,7,1
CALCITE-6323,Bug,Major,407,2,11.397777777777778,,31,0,0,2,1
CALCITE-6322,Bug,Major,304,10,5277.357222222222,,522,426,426,26,1
CALCITE-6321,Improvement,Major,0,4,498.4222222222222,,279,0,0,8,1
CALCITE-6317,Bug,Major,1348,6,48.3875,8.354885,60,1,1,3,1
CALCITE-6316,Task,Trivial,0,2,1098.3344444444444,,2,6,2,1,1
CALCITE-6315,Sub-task,Minor,82,12,792.7752777777778,,178,6,6,9,1
CALCITE-6314,Sub-task,Major,76,8,161.68666666666667,,65,68,65,7,1
CALCITE-6313,Sub-task,Minor,176,7,5375.964166666667,653.9318488888889,76,1,1,6,1
CALCITE-6312,Sub-task,Minor,243,14,5375.968888888889,436.4599566666667,158,86,86,6,1
CALCITE-6311,Sub-task,Minor,232,5,5375.975277777778,550.3445908333333,192,16,16,11,1
CALCITE-6310,Sub-task,Minor,106,10,5375.98,452.9830077777778,365,175,175,17,1
CALCITE-6309,Sub-task,Minor,148,6,785.0541666666667,616.5651033333334,66,10,10,6,1
CALCITE-6306,Bug,Minor,491,3,92.05833333333334,,22,2,2,2,1
CALCITE-6303,Bug,Major,559,2,7754.717777777778,41.99746277777778,27,3,3,3,1
CALCITE-6302,Task,Major,26,0,4638.352777777778,,414,13,13,5,2
CALCITE-6301,Improvement,Major,1563,9,7556.443333333334,,706,101,101,12,1
CALCITE-6296,Sub-task,Major,751,7,5443.255,72.27418,63,21,21,4,1
CALCITE-6295,Sub-task,Major,805,2,5443.270555555556,,28,26,26,3,1
CALCITE-6290,Bug,Major,507,2,22.165555555555557,,46,29,29,5,1
CALCITE-6285,Bug,Minor,453,16,957.7641666666667,,14,5,5,2,1
CALCITE-6283,Bug,Minor,850,3,330.84194444444444,330.45313555555555,65,35,35,4,1
CALCITE-6282,Bug,Minor,711,3,843.2261111111111,841.6693491666667,204,196,196,5,1
CALCITE-6278,Improvement,Minor,581,11,444.7736111111111,,338,13,13,6,1
CALCITE-6274,Bug,Major,552,6,8932.359722222222,,121,2,2,2,1
CALCITE-6273,Test,Trivial,131,3,34.55,,12,0,0,1,1
CALCITE-6268,New Feature,Major,129,4,123.75888888888889,,93,12,12,5,1
CALCITE-6266,Bug,Critical,7753,12,5891.376666666667,337.7480141666667,186,32,32,5,1
CALCITE-6265,Bug,Major,838,15,1489.3219444444444,782.4201802777778,229,42,42,8,2
CALCITE-6262,Bug,Major,1356,5,673.6916666666667,,56,3,3,2,1
CALCITE-6261,Bug,Major,9856,16,340.185,296.0944802777778,95,21,21,2,1
CALCITE-6258,Bug,Minor,133,2,240.1136111111111,,75,2,2,2,1
CALCITE-6257,New Feature,Minor,441,5,319.59777777777776,,380,28,28,4,1
CALCITE-6256,Bug,Major,284,6,2.1172222222222223,,5,2,2,1,1
CALCITE-6255,Improvement,Minor,708,6,319.9813888888889,,20,1,1,3,1
CALCITE-6254,Improvement,Minor,821,6,336.50055555555554,,56,10,10,2,1
CALCITE-6252,Bug,Minor,458,16,457.1852777777778,70.81444277777778,70,30,30,3,1
CALCITE-6251,Bug,Major,665,4,115.615,,9,2,2,1,1
CALCITE-6250,Improvement,Trivial,63,3,133.25444444444443,,4,1,1,1,1
CALCITE-6249,Bug,Minor,245,5,289.715,,14,14,14,8,1
CALCITE-6248,Bug,Minor,333,19,1320.6208333333334,,25,7,7,5,2
CALCITE-6247,Bug,Trivial,451,3,64.70472222222222,,15,1,1,3,1
CALCITE-6244,Improvement,Minor,2560,10,6133.843055555555,,297,11,11,5,1
CALCITE-6243,Task,Major,279,2,145.32416666666666,145.3225627777778,31,29,29,3,1
CALCITE-6241,Improvement,Minor,679,5,88.93833333333333,,151,132,132,3,1
CALCITE-6238,Bug,Minor,1843,5,147.45916666666668,,63,14,14,3,1
CALCITE-6234,Test,Trivial,159,2,72.6825,,27,0,0,1,1
CALCITE-6231,Bug,Major,628,6,95.4263888888889,,29,2,2,2,1
CALCITE-6229,Bug,Minor,236,2,3.2191666666666667,,1,1,1,1,1
CALCITE-6228,Bug,Minor,1234,2,311.2561111111111,,13,12,12,4,1
CALCITE-6227,Bug,Minor,1199,2,18.91777777777778,,8,4,4,2,1
CALCITE-6226,Bug,Major,312,6,6385.163611111111,,120,15,15,4,1
CALCITE-6224,New Feature,Major,289,6,964.695,,68,1,1,7,1
CALCITE-6223,New Feature,Minor,290,2,306.6094444444444,,107,0,0,9,1
CALCITE-6222,Bug,Minor,312,7,52.57666666666667,,7,5,5,4,2
CALCITE-6221,Bug,Major,2213,10,7722.304444444444,,195,3,3,3,1
CALCITE-6220,Improvement,Major,374,2,69.1463888888889,,75,2,2,5,1
CALCITE-6219,New Feature,Major,1498,9,842.5408333333334,,1266,104,104,27,2
CALCITE-6218,Bug,Major,1302,5,6458.260277777777,,27,10,10,5,1
CALCITE-6215,Wish,Minor,307,2,105.72972222222222,,18,0,0,4,1
CALCITE-6214,Improvement,Minor,605,12,527.1544444444445,,295,1,1,3,1
CALCITE-6213,Bug,Major,322,4,113.92027777777778,,99,5,5,3,1
CALCITE-6212,Improvement,Minor,509,2,5.535555555555556,,2,0,0,1,1
CALCITE-6211,Bug,Major,787,2,156.36222222222221,134.32112138888888,30,4,4,2,1
CALCITE-6210,Bug,Minor,1732,10,2014.8655555555556,1030.1637472222224,67,16,16,10,1
CALCITE-6208,Bug,Minor,1180,3,322.0469444444444,,26,6,6,2,1
CALCITE-6205,Improvement,Major,335,2,182.15527777777777,,162,63,63,8,1
CALCITE-6202,Bug,Minor,291,5,24.422777777777778,,10,9,9,1,1
CALCITE-6200,Bug,Major,747,2,44.45611111111111,,63,0,0,2,1
CALCITE-6199,Improvement,Major,641,2,335.52972222222223,,161,0,0,3,1
CALCITE-6194,Bug,Trivial,307,5,1.6063888888888889,,5,1,1,1,1
CALCITE-6192,Bug,Major,503,7,32.97388888888889,11.13201138888889,56,2,2,2,1
CALCITE-6190,Bug,Major,566,3,131.51722222222222,,20,0,0,2,1
CALCITE-6189,Improvement,Major,0,2,422.1461111111111,,27,83,27,1,1
CALCITE-6187,Improvement,Major,205,2,0.5525,,5,0,0,1,1
CALCITE-6184,Test,Minor,243,2,65.31138888888889,,16,0,0,1,1
CALCITE-6183,Improvement,Minor,0,1,10.961388888888889,10.956181388888888,17,27,17,6,1
CALCITE-6182,Improvement,Major,228,4,167.3047222222222,,55,6,6,8,1
CALCITE-6181,Task,Major,349,3,62.22694444444444,,1,1,1,1,1
CALCITE-6179,Improvement,Minor,148,5,71.99833333333333,59.851638055555554,152,1,1,3,1
CALCITE-6178,Bug,Major,950,8,334.7608333333333,303.0256663888889,22,4,4,2,1
CALCITE-6174,Sub-task,Major,69,3,7221.995555555555,,107,59,59,14,1
CALCITE-6172,Improvement,Major,340,12,440.56388888888887,,237,224,224,1,1
CALCITE-6169,Bug,Major,710,3,7292.19,3503.0406619444443,75,73,73,8,1
CALCITE-6168,Bug,Minor,2484,3,914.8338888888889,,54,4,4,3,1
CALCITE-6165,Test,Minor,74,15,186.9963888888889,,56,1,1,2,1
CALCITE-6162,Improvement,Major,888,6,867.9755555555555,549.6836794444445,948,26,26,8,1
CALCITE-6156,New Feature,Major,509,2,406.34555555555556,,192,59,59,9,1
CALCITE-6150,Improvement,Minor,1030,5,116.13972222222222,,92,0,0,2,1
CALCITE-6149,Improvement,Minor,344,3,921.1636111111111,,30,11,11,2,1
CALCITE-6147,Improvement,Major,904,2,168.0361111111111,73.86981027777777,20,11,11,3,1
CALCITE-6146,Bug,Major,560,2,9037.75861111111,,212,12,12,8,1
CALCITE-6138,Bug,Minor,517,6,2592.0544444444445,479.8462719444444,614,61,61,35,1
CALCITE-6131,Improvement,Minor,71,2,396.31555555555553,,1,1,1,1,1
CALCITE-6128,Improvement,Major,959,2,998.7277777777778,998.5714952777778,61,6,6,2,1
CALCITE-6127,Bug,Major,10352,2,646.9147222222222,,96,6,6,3,1
CALCITE-6125,Improvement,Major,2375,5,77.38388888888889,4.688379722222223,191,7,7,4,1
CALCITE-6124,Bug,Major,413,3,4.474722222222222,,1,1,1,1,1
CALCITE-6121,Bug,Minor,8287,3,122.62055555555555,,43,16,16,5,1
CALCITE-6119,Improvement,Minor,347,2,1315.441388888889,,1,1,1,1,1
CALCITE-6118,Improvement,Minor,294,2,68.91222222222223,,2,2,2,2,2
CALCITE-6117,Bug,Trivial,422,6,380.36861111111114,,14,0,0,2,1
CALCITE-6116,Improvement,Major,670,3,1076.3391666666666,1075.9337041666668,421,29,29,13,1
CALCITE-6115,Bug,Major,1158,3,749.2044444444444,169.58104666666668,27,18,18,6,1
CALCITE-6111,Bug,Major,223,4,1625.6475,,90,18,18,5,1
CALCITE-6109,Improvement,Minor,1986,4,203.3925,,39,5,5,2,1
CALCITE-6105,Bug,Minor,119,2,1414.6008333333334,,1,1,1,1,1
CALCITE-6103,New Feature,Major,724,1,21.50861111111111,,1,1,1,1,1
CALCITE-6102,Bug,Minor,874,4,136.1286111111111,,33,1,1,3,1
CALCITE-6100,Bug,Major,387,5,49.46527777777778,49.3555575,51,55,51,3,1
CALCITE-6098,Task,Major,1069,9,1799.118888888889,,9,2,2,2,1
CALCITE-6097,Bug,Major,481,2,1632.4169444444444,,23,23,23,4,1
CALCITE-6096,Task,Major,540,2,1633.3494444444445,,0,46,0,4,1
CALCITE-6095,Bug,Minor,1080,3,1488.9986111111111,,30,0,0,2,1
CALCITE-6094,Bug,Minor,770,2,1579.4372222222223,,29,2,2,2,1
CALCITE-6088,Bug,Major,1837,2,53.69694444444445,,17,0,0,2,1
CALCITE-6083,Improvement,Major,90,7,483.7941666666667,,59,0,0,1,1
CALCITE-6081,Improvement,Minor,33,2,375.51416666666665,,1,3,1,3,1
CALCITE-6077,New Feature,Major,425,4,87.81722222222223,,44,0,0,6,1
CALCITE-6075,Improvement,Minor,335,11,1.9097222222222223,,2,2,2,2,2
CALCITE-6074,Bug,Minor,1509,4,1799.3772222222221,,41,37,37,19,1
CALCITE-6071,Improvement,Minor,707,6,8617.47,4945.418942777777,838,396,396,30,1
CALCITE-6063,Bug,Major,661,9,2366.7905555555553,72.07638888888889,159,13,13,5,1
CALCITE-6052,Bug,Minor,173,7,333.5388888888889,,25,11,11,4,1
CALCITE-6050,Improvement,Major,425,2,15.497777777777777,15.331990833333334,1245,304,304,13,1
CALCITE-6048,Bug,Major,2460,4,1491.9369444444444,,1,1,1,1,1
CALCITE-6047,Task,Major,24,2,704.7083333333334,,393,10,10,5,2
CALCITE-6044,Bug,Major,2902,9,2261.9944444444445,1902.7682169444445,718,66,66,13,1
CALCITE-6041,Bug,Major,11646,9,555.9794444444444,322.7052808333333,140,22,22,7,1
CALCITE-6040,Bug,Major,1194,9,314.3619444444444,,47,2,2,4,1
CALCITE-6038,Improvement,Major,911,15,468.6452777777778,351.0559983333333,201,47,47,5,1
CALCITE-6037,Bug,Major,974,4,570.4883333333333,,10,5,5,1,1
CALCITE-6033,Bug,Major,638,3,102.50805555555556,92.51563666666667,6,6,6,2,1
CALCITE-6032,Bug,Major,11512,7,3432.2536111111112,882.0460922222222,154,7,7,5,1
CALCITE-6031,New Feature,Major,883,5,238.88194444444446,170.8434813888889,170,1,1,5,1
CALCITE-6030,Bug,Minor,997,3,532.6325,,9,0,0,2,1
CALCITE-6026,Bug,Major,1056,2,0.8691666666666666,,11,1,1,2,1
CALCITE-6024,Improvement,Major,386,5,843.3688888888889,773.2943369444445,149,140,140,6,1
CALCITE-6022,New Feature,Major,807,3,640.4855555555556,547.8558988888889,632,5,5,10,1
CALCITE-6021,Bug,Major,468,10,505.4266666666667,,119,34,34,10,1
CALCITE-6020,Improvement,Major,633,34,9416.845,,178,17,17,10,1
CALCITE-6017,Improvement,Minor,336,12,161.87416666666667,,1,1,1,1,1
CALCITE-6015,Bug,Minor,1084,2,4435.338611111111,551.0355033333333,210,110,110,9,1
CALCITE-6014,Improvement,Minor,328,3,661.1191666666666,,117,1,1,2,1
CALCITE-6013,Bug,Major,1151,7,867.9669444444445,0.9038883333333333,33,5,5,4,2
CALCITE-6011,New Feature,Major,1411,5,931.0236111111111,862.9281738888889,336,1,1,6,1
CALCITE-6009,New Feature,Major,1145,10,402.0522222222222,285.1855316666667,150,12,12,4,1
CALCITE-6008,Bug,Major,378,6,9540.175555555556,,48,8,8,5,1
CALCITE-6007,Bug,Major,594,17,309.1694444444444,108.79760388888889,48,1,1,3,1
CALCITE-6006,Bug,Minor,253,3,695.9597222222222,,27,1,1,2,1
CALCITE-6005,Improvement,Major,5574,3,222.10055555555556,,19,5,5,2,1
CALCITE-6004,Improvement,Minor,75,2,29.3125,,36,30,30,7,1
CALCITE-6003,Bug,Minor,332,2,336.4172222222222,,21,10,10,2,1
CALCITE-5999,Bug,Minor,320,2,168.72305555555556,,7,3,3,3,1
CALCITE-5997,Bug,Minor,368,4,193.77722222222224,,38,1,1,2,1
CALCITE-5996,Bug,Minor,303,3,61.4875,,24,4,4,2,1
CALCITE-5995,Improvement,Minor,987,10,235.16805555555555,,299,260,260,5,1
CALCITE-5994,New Feature,Major,819,3,261.27555555555557,94.6139175,353,47,47,9,2
CALCITE-5993,New Feature,Minor,788,4,749.6936111111111,,327,14,14,10,1
CALCITE-5990,Bug,Blocker,490,12,1267.0072222222223,,118,95,95,7,1
CALCITE-5989,Bug,Minor,187,4,498.7911111111111,,98,18,18,4,1
CALCITE-5988,Bug,Minor,474,2,199.41583333333332,,16,0,0,2,1
CALCITE-5985,Bug,Major,200,4,14197.988888888889,,101,19,19,5,1
CALCITE-5984,Bug,Major,2509,7,1289.4133333333334,,100,7,7,4,1
CALCITE-5982,New Feature,Major,1713,3,481.9822222222222,,578,150,150,13,1
CALCITE-5980,Bug,Major,1884,6,70.17944444444444,69.70214388888888,5,1,1,1,1
CALCITE-5979,Task,Major,663,13,1304.433611111111,,286,29,29,13,1
CALCITE-5978,Task,Major,888,7,235.56222222222223,,388,22,22,9,1
CALCITE-5976,Bug,Major,9926,7,4551.114722222223,308.52603944444445,196,4,4,3,1
CALCITE-5974,Bug,Major,970,14,430.8233333333333,,24,1,1,2,1
CALCITE-5971,New Feature,Major,741,6,606.5611111111111,479.8274377777778,162,1,1,5,1
CALCITE-5967,Bug,Major,1607,8,184.53166666666667,184.3764613888889,27,2,2,2,1
CALCITE-5966,Task,Minor,94,2,11.395555555555555,,1,1,1,1,1
CALCITE-5965,Task,Trivial,0,5,44.846666666666664,,1,1,1,1,1
CALCITE-5962,New Feature,Major,375,8,745.4527777777778,675.964355,101,5,5,11,1
CALCITE-5961,Bug,Major,501,2,546.6788888888889,,23,4,4,2,1
CALCITE-5960,Bug,Major,13760,11,601.4458333333333,532.0364358333334,56,38,38,3,1
CALCITE-5955,Bug,Major,509,16,2811.2344444444443,,79,19,19,8,1
CALCITE-5953,Bug,Major,1866,7,302.7636111111111,,92,13,13,4,1
CALCITE-5952,Bug,Major,1714,13,334.76666666666665,117.06442750000001,263,0,0,4,1
CALCITE-5950,Bug,Major,565,7,1259.9633333333334,1236.6556455555556,158,7,7,4,1
CALCITE-5949,Bug,Major,417,8,1580.8966666666668,18.426156388888888,29,1,1,2,1
CALCITE-5948,Bug,Major,3310,13,1176.1608333333334,971.5695397222222,293,24,24,8,1
CALCITE-5946,Improvement,Minor,0,2,14.764444444444445,,101,23,23,3,1
CALCITE-5944,Improvement,Minor,954,6,448.63138888888886,,119,0,0,15,1
CALCITE-5941,Bug,Major,1425,2,18.216944444444444,18.208795277777778,186,143,143,3,1
CALCITE-5940,New Feature,Major,1689,19,920.2263888888889,752.0178430555555,615,47,47,10,2
CALCITE-5938,Bug,Major,150,3,675.8769444444445,,8,8,8,8,1
CALCITE-5935,New Feature,Major,264,5,508.835,508.5646591666667,159,0,0,10,1
CALCITE-5933,Sub-task,Major,146,2,483.90277777777777,,283,37,37,8,1
CALCITE-5931,Bug,Minor,223,8,597.915,,27,1,1,3,1
CALCITE-5923,Bug,Minor,692,12,1582.6527777777778,1582.5653283333334,42,13,13,3,1
CALCITE-5922,Bug,Minor,582,5,291.06111111111113,244.67763833333333,19,0,0,2,1
CALCITE-5921,Bug,Major,625,18,1753.8680555555557,1751.8918325,84,47,47,10,2
CALCITE-5920,Bug,Major,195,4,294.9580555555556,,6,4,4,4,1
CALCITE-5918,New Feature,Major,299,6,1846.8919444444443,,287,10,10,10,1
CALCITE-5916,Bug,Major,961,3,50.00138888888889,2.598918333333333,142,30,30,6,1
CALCITE-5914,Bug,Major,2333,8,402.7808333333333,47.01656361111111,721,488,488,10,1
CALCITE-5911,Task,Major,581,2,557.0444444444445,,167,23,23,8,1
CALCITE-5910,Task,Major,1067,11,530.2236111111112,,502,19,19,12,1
CALCITE-5909,Bug,Minor,494,18,379.3808333333333,,58,42,42,2,1
CALCITE-5908,Improvement,Minor,483,6,81.40305555555555,1.4427325000000002,14,24,14,1,1
CALCITE-5906,Bug,Major,380,5,189.06972222222223,178.91750527777776,67,1,1,3,1
CALCITE-5905,Bug,Minor,642,6,703.6161111111111,,71,19,19,3,1
CALCITE-5903,Bug,Minor,141,2,30.5175,23.879825555555556,44,0,0,3,1
CALCITE-5895,Bug,Major,528,11,205.11333333333334,127.86938055555557,272,89,89,15,1
CALCITE-5893,Bug,Major,1459,3,5215.691111111111,5083.591071944445,132,1,1,5,1
CALCITE-5889,New Feature,Major,1407,11,987.5897222222222,911.8341661111111,428,1,1,6,1
CALCITE-5885,Bug,Minor,1172,4,219.4061111111111,,12,1,1,2,1
CALCITE-5884,Bug,Trivial,689,15,2311.1086111111113,,68,17,17,7,1
CALCITE-5883,Bug,Major,687,7,10689.983333333334,48.67029277777778,431,94,94,15,1
CALCITE-5882,Bug,Minor,1245,2,156.6825,,45,13,13,4,1
CALCITE-5879,Bug,Minor,1431,2,146.7775,,93,1,1,3,1
CALCITE-5877,Bug,Minor,1136,2,129.43972222222223,,13,5,5,2,1
CALCITE-5875,Improvement,Minor,276,4,165.89805555555554,,1,1,1,1,1
CALCITE-5873,Task,Major,142,6,550.0625,,145,1,1,9,1
CALCITE-5870,New Feature,Major,429,7,616.0458333333333,408.5764902777778,88,1,1,7,1
CALCITE-5869,Bug,Major,560,5,379.7627777777778,,92,12,12,11,2
CALCITE-5865,Bug,Blocker,711,10,18.33277777777778,,5,6,5,3,2
CALCITE-5863,Bug,Major,516,6,2525.675,,106,2,2,5,1
CALCITE-5862,Bug,Major,522,3,1328.1366666666668,840.1243380555555,48,4,4,2,1
CALCITE-5861,Improvement,Minor,1771,7,1066.6608333333334,,56,2,2,4,1
CALCITE-5859,Bug,Minor,596,2,354.53527777777776,,5,0,0,2,1
CALCITE-5855,Bug,Major,422,2,10999.566944444445,,532,43,43,23,1
CALCITE-5851,New Feature,Major,475,5,439.8697222222222,,43,0,0,9,1
CALCITE-5848,New Feature,Major,383,4,923.1283333333333,,153,0,0,9,1
CALCITE-5846,Bug,Major,347,5,2964.5591666666664,,52,2,2,3,1
CALCITE-5843,Bug,Minor,784,6,714.8325,,49,1,1,3,1
CALCITE-5841,Improvement,Major,530,2,400.8358333333333,,19,14,14,1,1
CALCITE-5839,Bug,Major,1377,6,1.945,1.7591511111111113,116,1,1,2,1
CALCITE-5837,Improvement,Minor,2332,10,540.6747222222223,13.204406111111112,45,2,2,2,1
CALCITE-5836,Improvement,Major,73,9,1587.8111111111111,1587.2289194444445,231,1,1,5,1
CALCITE-5831,New Feature,Major,685,6,592.3980555555555,,71,0,0,9,1
CALCITE-5830,New Feature,Major,457,10,938.3286111111111,234.93913500000002,302,0,0,9,1
CALCITE-5827,New Feature,Major,627,6,704.1977777777778,,185,2,2,6,1
CALCITE-5826,New Feature,Major,548,2,2750.4416666666666,,62,0,0,6,1
CALCITE-5825,New Feature,Major,510,2,2636.136388888889,,140,0,0,6,1
CALCITE-5824,Improvement,Major,275,3,34.363055555555555,,3,2,2,2,1
CALCITE-5823,Improvement,Major,460,3,16.36777777777778,,11,23,11,7,1
CALCITE-5822,New Feature,Major,231,4,79.59555555555555,,39,0,0,6,1
CALCITE-5821,New Feature,Major,570,4,1441.368611111111,,177,0,0,9,1
CALCITE-5820,New Feature,Major,534,9,626.8477777777778,,192,0,0,6,1
CALCITE-5819,Improvement,Major,335,5,31.647777777777776,,9,7,7,9,1
CALCITE-5816,Bug,Minor,718,6,47.70194444444444,31.921041111111112,44,1,1,4,1
CALCITE-5813,Bug,Minor,1324,6,1015.315,,197,26,26,5,1
CALCITE-5811,Bug,Minor,2247,3,3968.1897222222224,,76,17,17,4,1
CALCITE-5810,Bug,Minor,341,3,36.19916666666666,,8,4,4,2,1
CALCITE-5807,Improvement,Minor,596,6,11447.905555555555,,107,0,0,7,1
CALCITE-5802,Bug,Major,1641,4,11493.083888888888,9407.366238333332,304,39,39,5,2
CALCITE-5798,Improvement,Major,415,7,218.17277777777778,,65,11,11,5,1
CALCITE-5797,Test,Major,23,3,776.0633333333334,,472,10,10,5,2
CALCITE-5793,Improvement,Minor,182,2,170.46944444444443,,2,7,2,2,1
CALCITE-5790,Bug,Major,231,2,3.918888888888889,,36,5,5,4,1
CALCITE-5789,Bug,Major,5180,4,142.22472222222223,127.60864861111111,342,1,1,6,1
CALCITE-5788,Bug,Major,3158,2,28.054444444444446,28.051870277777777,91,50,50,4,1
CALCITE-5786,Improvement,Minor,873,9,263.89472222222224,,47,27,27,3,1
CALCITE-5785,Improvement,Minor,431,7,76.81333333333333,,2,2,2,2,1
CALCITE-5783,Improvement,Major,377,7,24.00027777777778,,110,5,5,6,1
CALCITE-5782,New Feature,Major,471,3,600.7166666666667,,76,0,0,6,1
CALCITE-5780,Improvement,Major,480,9,536.9541666666667,,96,7,7,3,1
CALCITE-5779,Bug,Major,681,5,188.86916666666667,140.5363275,241,3,3,10,1
CALCITE-5778,Improvement,Major,1457,3,285.6625,,274,0,0,9,1
CALCITE-5773,Bug,Major,17665,7,401.5233333333333,,3,2,2,2,1
CALCITE-5772,Improvement,Major,596,4,520.3194444444445,,205,2,2,10,1
CALCITE-5771,Bug,Major,951,2,485.7702777777778,138.79331694444446,266,19,19,11,1
CALCITE-5770,Sub-task,Major,136,3,1861.2633333333333,,236,5,5,6,1
CALCITE-5769,Bug,Major,146,6,767.0219444444444,,205,0,0,3,1
CALCITE-5768,Bug,Major,1157,3,20.141111111111112,,25,5,5,2,1
CALCITE-5767,Bug,Minor,4232,4,70.055,,24,5,5,2,1
CALCITE-5766,Sub-task,Major,298,5,2014.0191666666667,,105,5,5,5,1
CALCITE-5765,Bug,Major,625,2,502.02666666666664,502.00431472222226,440,53,53,20,2
CALCITE-5764,Bug,Major,1642,4,502.1716666666667,502.0987183333333,452,6,6,3,1
CALCITE-5763,Bug,Major,537,5,3328.8722222222223,233.89477,177,181,177,48,2
CALCITE-5762,Bug,Major,460,3,505.35277777777776,505.2160083333333,120,81,81,3,1
CALCITE-5761,Bug,Minor,758,14,229.37722222222223,,47,5,5,5,1
CALCITE-5759,Improvement,Major,949,7,174.47472222222223,,68,1,1,2,1
